instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
14256130,55688,MIDCPNIFTY24MAY11900CE,MIDCPNIFTY,0.0,2024-05-27,11900.0,0.05,75,CE,NFO-OPT,NFO
14256386,55689,MIDCPNIFTY24MAY11900PE,MIDCPNIFTY,0.0,2024-05-27,11900.0,0.05,75,PE,NFO-OPT,NFO
14258178,55696,MIDCPNIFTY24MAY12000CE,MIDCPNIFTY,0.0,2024-05-27,12000.0,0.05,75,CE,NFO-OPT,NFO
14258434,55697,MIDCPNIFTY24MAY12000PE,MIDCPNIFTY,0.0,2024-05-27,12000.0,0.05,75,PE,NFO-OPT,NFO
14260226,55704,MIDCPNIFTY24MAY12100CE,MIDCPNIFTY,0.0,2024-05-27,12100.0,0.05,75,CE,NFO-OPT,NFO
14260482,55705,MIDCPNIFTY24MAY12100PE,MIDCPNIFTY,0.0,2024-05-27,12100.0,0.05,75,PE,NFO-OPT,NFO
14262274,55712,MIDCPNIFTY24MAY12200CE,MIDCPNIFTY,0.0,2024-05-27,12200.0,0.05,75,CE,NFO-OPT,NFO
14262530,55713,MIDCPNIFTY24MAY12200PE,MIDCPNIFTY,0.0,2024-05-27,12200.0,0.05,75,PE,NFO-OPT,NFO
14264322,55720,MIDCPNIFTY24MAY12300CE,MIDCPNIFTY,0.0,2024-05-27,12300.0,0.05,75,CE,NFO-OPT,NFO
14264578,55721,MIDCPNIFTY24MAY12300PE,MIDCPNIFTY,0.0,2024-05-27,12300.0,0.05,75,PE,NFO-OPT,NFO
14266370,55728,MIDCPNIFTY24MAY12400CE,MIDCPNIFTY,0.0,2024-05-27,12400.0,0.05,75,CE,NFO-OPT,NFO
14266626,55729,MIDCPNIFTY24MAY12400PE,MIDCPNIFTY,0.0,2024-05-27,12400.0,0.05,75,PE,NFO-OPT,NFO
14268418,55736,MIDCPNIFTY24MAY12500CE,MIDCPNIFTY,0.0,2024-05-27,12500.0,0.05,75,CE,NFO-OPT,NFO
14268674,55737,MIDCPNIFTY24MAY12500PE,MIDCPNIFTY,0.0,2024-05-27,12500.0,0.05,75,PE,NFO-OPT,NFO
11940098,46641,MIDCPNIFTY24JUN10875CE,MIDCPNIFTY,0.0,2024-06-24,10875.0,0.05,75,CE,NFO-OPT,NFO
11940354,46642,MIDCPNIFTY24JUN10875PE,MIDCPNIFTY,0.0,2024-06-24,10875.0,0.05,75,PE,NFO-OPT,NFO
11936258,46626,MIDCPNIFTY24JUN10850CE,MIDCPNIFTY,0.0,2024-06-24,10850.0,0.05,75,CE,NFO-OPT,NFO
11936514,46627,MIDCPNIFTY24JUN10850PE,MIDCPNIFTY,0.0,2024-06-24,10850.0,0.05,75,PE,NFO-OPT,NFO
11940610,46643,MIDCPNIFTY24JUN10900CE,MIDCPNIFTY,0.0,2024-06-24,10900.0,0.05,75,CE,NFO-OPT,NFO
11940866,46644,MIDCPNIFTY24JUN10900PE,MIDCPNIFTY,0.0,2024-06-24,10900.0,0.05,75,PE,NFO-OPT,NFO
11935746,46624,MIDCPNIFTY24JUN10825CE,MIDCPNIFTY,0.0,2024-06-24,10825.0,0.05,75,CE,NFO-OPT,NFO
11936002,46625,MIDCPNIFTY24JUN10825PE,MIDCPNIFTY,0.0,2024-06-24,10825.0,0.05,75,PE,NFO-OPT,NFO
11944194,46657,MIDCPNIFTY24JUN10925CE,MIDCPNIFTY,0.0,2024-06-24,10925.0,0.05,75,CE,NFO-OPT,NFO
11944450,46658,MIDCPNIFTY24JUN10925PE,MIDCPNIFTY,0.0,2024-06-24,10925.0,0.05,75,PE,NFO-OPT,NFO
11932930,46613,MIDCPNIFTY24JUN10800CE,MIDCPNIFTY,0.0,2024-06-24,10800.0,0.05,75,CE,NFO-OPT,NFO
11933186,46614,MIDCPNIFTY24JUN10800PE,MIDCPNIFTY,0.0,2024-06-24,10800.0,0.05,75,PE,NFO-OPT,NFO
11945730,46663,MIDCPNIFTY24JUN10950CE,MIDCPNIFTY,0.0,2024-06-24,10950.0,0.05,75,CE,NFO-OPT,NFO
11946754,46667,MIDCPNIFTY24JUN10950PE,MIDCPNIFTY,0.0,2024-06-24,10950.0,0.05,75,PE,NFO-OPT,NFO
11930370,46603,MIDCPNIFTY24JUN10775CE,MIDCPNIFTY,0.0,2024-06-24,10775.0,0.05,75,CE,NFO-OPT,NFO
11930626,46604,MIDCPNIFTY24JUN10775PE,MIDCPNIFTY,0.0,2024-06-24,10775.0,0.05,75,PE,NFO-OPT,NFO
11949058,46676,MIDCPNIFTY24JUN10975CE,MIDCPNIFTY,0.0,2024-06-24,10975.0,0.05,75,CE,NFO-OPT,NFO
11949570,46678,MIDCPNIFTY24JUN10975PE,MIDCPNIFTY,0.0,2024-06-24,10975.0,0.05,75,PE,NFO-OPT,NFO
11929602,46600,MIDCPNIFTY24JUN10750CE,MIDCPNIFTY,0.0,2024-06-24,10750.0,0.05,75,CE,NFO-OPT,NFO
11930114,46602,MIDCPNIFTY24JUN10750PE,MIDCPNIFTY,0.0,2024-06-24,10750.0,0.05,75,PE,NFO-OPT,NFO
11952642,46690,MIDCPNIFTY24JUN11000CE,MIDCPNIFTY,0.0,2024-06-24,11000.0,0.05,75,CE,NFO-OPT,NFO
11952898,46691,MIDCPNIFTY24JUN11000PE,MIDCPNIFTY,0.0,2024-06-24,11000.0,0.05,75,PE,NFO-OPT,NFO
11927042,46590,MIDCPNIFTY24JUN10725CE,MIDCPNIFTY,0.0,2024-06-24,10725.0,0.05,75,CE,NFO-OPT,NFO
11927298,46591,MIDCPNIFTY24JUN10725PE,MIDCPNIFTY,0.0,2024-06-24,10725.0,0.05,75,PE,NFO-OPT,NFO
11953410,46693,MIDCPNIFTY24JUN11025CE,MIDCPNIFTY,0.0,2024-06-24,11025.0,0.05,75,CE,NFO-OPT,NFO
11953666,46694,MIDCPNIFTY24JUN11025PE,MIDCPNIFTY,0.0,2024-06-24,11025.0,0.05,75,PE,NFO-OPT,NFO
11926530,46588,MIDCPNIFTY24JUN10700CE,MIDCPNIFTY,0.0,2024-06-24,10700.0,0.05,75,CE,NFO-OPT,NFO
11926786,46589,MIDCPNIFTY24JUN10700PE,MIDCPNIFTY,0.0,2024-06-24,10700.0,0.05,75,PE,NFO-OPT,NFO
11953922,46695,MIDCPNIFTY24JUN11050CE,MIDCPNIFTY,0.0,2024-06-24,11050.0,0.05,75,CE,NFO-OPT,NFO
11954178,46696,MIDCPNIFTY24JUN11050PE,MIDCPNIFTY,0.0,2024-06-24,11050.0,0.05,75,PE,NFO-OPT,NFO
11925506,46584,MIDCPNIFTY24JUN10675CE,MIDCPNIFTY,0.0,2024-06-24,10675.0,0.05,75,CE,NFO-OPT,NFO
11964162,46735,MIDCPNIFTY24JUN11075PE,MIDCPNIFTY,0.0,2024-06-24,11075.0,0.05,75,PE,NFO-OPT,NFO
12036354,47017,MIDCPNIFTY24JUN12400CE,MIDCPNIFTY,0.0,2024-06-24,12400.0,0.05,75,CE,NFO-OPT,NFO
12037378,47021,MIDCPNIFTY24JUN12400PE,MIDCPNIFTY,0.0,2024-06-24,12400.0,0.05,75,PE,NFO-OPT,NFO
12035586,47014,MIDCPNIFTY24JUN12300CE,MIDCPNIFTY,0.0,2024-06-24,12300.0,0.05,75,CE,NFO-OPT,NFO
12035842,47015,MIDCPNIFTY24JUN12300PE,MIDCPNIFTY,0.0,2024-06-24,12300.0,0.05,75,PE,NFO-OPT,NFO
12031234,46997,MIDCPNIFTY24JUN12200CE,MIDCPNIFTY,0.0,2024-06-24,12200.0,0.05,75,CE,NFO-OPT,NFO
12031490,46998,MIDCPNIFTY24JUN12200PE,MIDCPNIFTY,0.0,2024-06-24,12200.0,0.05,75,PE,NFO-OPT,NFO
12030466,46994,MIDCPNIFTY24JUN12100CE,MIDCPNIFTY,0.0,2024-06-24,12100.0,0.05,75,CE,NFO-OPT,NFO
12030978,46996,MIDCPNIFTY24JUN12100PE,MIDCPNIFTY,0.0,2024-06-24,12100.0,0.05,75,PE,NFO-OPT,NFO
12029698,46991,MIDCPNIFTY24JUN12000CE,MIDCPNIFTY,0.0,2024-06-24,12000.0,0.05,75,CE,NFO-OPT,NFO
12029954,46992,MIDCPNIFTY24JUN12000PE,MIDCPNIFTY,0.0,2024-06-24,12000.0,0.05,75,PE,NFO-OPT,NFO
12028930,46988,MIDCPNIFTY24JUN11900CE,MIDCPNIFTY,0.0,2024-06-24,11900.0,0.05,75,CE,NFO-OPT,NFO
12029186,46989,MIDCPNIFTY24JUN11900PE,MIDCPNIFTY,0.0,2024-06-24,11900.0,0.05,75,PE,NFO-OPT,NFO
12025346,46974,MIDCPNIFTY24JUN11800CE,MIDCPNIFTY,0.0,2024-06-24,11800.0,0.05,75,CE,NFO-OPT,NFO
12025602,46975,MIDCPNIFTY24JUN11800PE,MIDCPNIFTY,0.0,2024-06-24,11800.0,0.05,75,PE,NFO-OPT,NFO
12013570,46928,MIDCPNIFTY24JUN11700CE,MIDCPNIFTY,0.0,2024-06-24,11700.0,0.05,75,CE,NFO-OPT,NFO
12013826,46929,MIDCPNIFTY24JUN11700PE,MIDCPNIFTY,0.0,2024-06-24,11700.0,0.05,75,PE,NFO-OPT,NFO
12008450,46908,MIDCPNIFTY24JUN11625CE,MIDCPNIFTY,0.0,2024-06-24,11625.0,0.05,75,CE,NFO-OPT,NFO
12008706,46909,MIDCPNIFTY24JUN11625PE,MIDCPNIFTY,0.0,2024-06-24,11625.0,0.05,75,PE,NFO-OPT,NFO
12006402,46900,MIDCPNIFTY24JUN11600CE,MIDCPNIFTY,0.0,2024-06-24,11600.0,0.05,75,CE,NFO-OPT,NFO
12006658,46901,MIDCPNIFTY24JUN11600PE,MIDCPNIFTY,0.0,2024-06-24,11600.0,0.05,75,PE,NFO-OPT,NFO
12002050,46883,MIDCPNIFTY24JUN11575CE,MIDCPNIFTY,0.0,2024-06-24,11575.0,0.05,75,CE,NFO-OPT,NFO
12002818,46886,MIDCPNIFTY24JUN11575PE,MIDCPNIFTY,0.0,2024-06-24,11575.0,0.05,75,PE,NFO-OPT,NFO
12001026,46879,MIDCPNIFTY24JUN11550CE,MIDCPNIFTY,0.0,2024-06-24,11550.0,0.05,75,CE,NFO-OPT,NFO
12001282,46880,MIDCPNIFTY24JUN11550PE,MIDCPNIFTY,0.0,2024-06-24,11550.0,0.05,75,PE,NFO-OPT,NFO
11999746,46874,MIDCPNIFTY24JUN11525CE,MIDCPNIFTY,0.0,2024-06-24,11525.0,0.05,75,CE,NFO-OPT,NFO
12000514,46877,MIDCPNIFTY24JUN11525PE,MIDCPNIFTY,0.0,2024-06-24,11525.0,0.05,75,PE,NFO-OPT,NFO
11997954,46867,MIDCPNIFTY24JUN11500CE,MIDCPNIFTY,0.0,2024-06-24,11500.0,0.05,75,CE,NFO-OPT,NFO
11998210,46868,MIDCPNIFTY24JUN11500PE,MIDCPNIFTY,0.0,2024-06-24,11500.0,0.05,75,PE,NFO-OPT,NFO
11988482,46830,MIDCPNIFTY24JUN11475CE,MIDCPNIFTY,0.0,2024-06-24,11475.0,0.05,75,CE,NFO-OPT,NFO
11988738,46831,MIDCPNIFTY24JUN11475PE,MIDCPNIFTY,0.0,2024-06-24,11475.0,0.05,75,PE,NFO-OPT,NFO
11987970,46828,MIDCPNIFTY24JUN11450CE,MIDCPNIFTY,0.0,2024-06-24,11450.0,0.05,75,CE,NFO-OPT,NFO
11988226,46829,MIDCPNIFTY24JUN11450PE,MIDCPNIFTY,0.0,2024-06-24,11450.0,0.05,75,PE,NFO-OPT,NFO
11987458,46826,MIDCPNIFTY24JUN11425CE,MIDCPNIFTY,0.0,2024-06-24,11425.0,0.05,75,CE,NFO-OPT,NFO
11987714,46827,MIDCPNIFTY24JUN11425PE,MIDCPNIFTY,0.0,2024-06-24,11425.0,0.05,75,PE,NFO-OPT,NFO
11986946,46824,MIDCPNIFTY24JUN11400CE,MIDCPNIFTY,0.0,2024-06-24,11400.0,0.05,75,CE,NFO-OPT,NFO
11987202,46825,MIDCPNIFTY24JUN11400PE,MIDCPNIFTY,0.0,2024-06-24,11400.0,0.05,75,PE,NFO-OPT,NFO
11985410,46818,MIDCPNIFTY24JUN11375CE,MIDCPNIFTY,0.0,2024-06-24,11375.0,0.05,75,CE,NFO-OPT,NFO
11986434,46822,MIDCPNIFTY24JUN11375PE,MIDCPNIFTY,0.0,2024-06-24,11375.0,0.05,75,PE,NFO-OPT,NFO
11984642,46815,MIDCPNIFTY24JUN11350CE,MIDCPNIFTY,0.0,2024-06-24,11350.0,0.05,75,CE,NFO-OPT,NFO
11984898,46816,MIDCPNIFTY24JUN11350PE,MIDCPNIFTY,0.0,2024-06-24,11350.0,0.05,75,PE,NFO-OPT,NFO
11983874,46812,MIDCPNIFTY24JUN11325CE,MIDCPNIFTY,0.0,2024-06-24,11325.0,0.05,75,CE,NFO-OPT,NFO
11984130,46813,MIDCPNIFTY24JUN11325PE,MIDCPNIFTY,0.0,2024-06-24,11325.0,0.05,75,PE,NFO-OPT,NFO
11979266,46794,MIDCPNIFTY24JUN11300CE,MIDCPNIFTY,0.0,2024-06-24,11300.0,0.05,75,CE,NFO-OPT,NFO
11979522,46795,MIDCPNIFTY24JUN11300PE,MIDCPNIFTY,0.0,2024-06-24,11300.0,0.05,75,PE,NFO-OPT,NFO
11974914,46777,MIDCPNIFTY24JUN11275CE,MIDCPNIFTY,0.0,2024-06-24,11275.0,0.05,75,CE,NFO-OPT,NFO
11975170,46778,MIDCPNIFTY24JUN11275PE,MIDCPNIFTY,0.0,2024-06-24,11275.0,0.05,75,PE,NFO-OPT,NFO
11973634,46772,MIDCPNIFTY24JUN11250CE,MIDCPNIFTY,0.0,2024-06-24,11250.0,0.05,75,CE,NFO-OPT,NFO
11974402,46775,MIDCPNIFTY24JUN11250PE,MIDCPNIFTY,0.0,2024-06-24,11250.0,0.05,75,PE,NFO-OPT,NFO
11973122,46770,MIDCPNIFTY24JUN11225CE,MIDCPNIFTY,0.0,2024-06-24,11225.0,0.05,75,CE,NFO-OPT,NFO
11973378,46771,MIDCPNIFTY24JUN11225PE,MIDCPNIFTY,0.0,2024-06-24,11225.0,0.05,75,PE,NFO-OPT,NFO
11971074,46762,MIDCPNIFTY24JUN11200CE,MIDCPNIFTY,0.0,2024-06-24,11200.0,0.05,75,CE,NFO-OPT,NFO
11972866,46769,MIDCPNIFTY24JUN11200PE,MIDCPNIFTY,0.0,2024-06-24,11200.0,0.05,75,PE,NFO-OPT,NFO
11970562,46760,MIDCPNIFTY24JUN11175CE,MIDCPNIFTY,0.0,2024-06-24,11175.0,0.05,75,CE,NFO-OPT,NFO
11970818,46761,MIDCPNIFTY24JUN11175PE,MIDCPNIFTY,0.0,2024-06-24,11175.0,0.05,75,PE,NFO-OPT,NFO
11968514,46752,MIDCPNIFTY24JUN11150CE,MIDCPNIFTY,0.0,2024-06-24,11150.0,0.05,75,CE,NFO-OPT,NFO
11970306,46759,MIDCPNIFTY24JUN11150PE,MIDCPNIFTY,0.0,2024-06-24,11150.0,0.05,75,PE,NFO-OPT,NFO
11968002,46750,MIDCPNIFTY24JUN11125CE,MIDCPNIFTY,0.0,2024-06-24,11125.0,0.05,75,CE,NFO-OPT,NFO
11968258,46751,MIDCPNIFTY24JUN11125PE,MIDCPNIFTY,0.0,2024-06-24,11125.0,0.05,75,PE,NFO-OPT,NFO
11964418,46736,MIDCPNIFTY24JUN11100CE,MIDCPNIFTY,0.0,2024-06-24,11100.0,0.05,75,CE,NFO-OPT,NFO
11964674,46737,MIDCPNIFTY24JUN11100PE,MIDCPNIFTY,0.0,2024-06-24,11100.0,0.05,75,PE,NFO-OPT,NFO
11962882,46730,MIDCPNIFTY24JUN11075CE,MIDCPNIFTY,0.0,2024-06-24,11075.0,0.05,75,CE,NFO-OPT,NFO
11925762,46585,MIDCPNIFTY24JUN10675PE,MIDCPNIFTY,0.0,2024-06-24,10675.0,0.05,75,PE,NFO-OPT,NFO
11920386,46564,MIDCPNIFTY24JUN10650CE,MIDCPNIFTY,0.0,2024-06-24,10650.0,0.05,75,CE,NFO-OPT,NFO
11920642,46565,MIDCPNIFTY24JUN10650PE,MIDCPNIFTY,0.0,2024-06-24,10650.0,0.05,75,PE,NFO-OPT,NFO
11919874,46562,MIDCPNIFTY24JUN10625CE,MIDCPNIFTY,0.0,2024-06-24,10625.0,0.05,75,CE,NFO-OPT,NFO
11920130,46563,MIDCPNIFTY24JUN10625PE,MIDCPNIFTY,0.0,2024-06-24,10625.0,0.05,75,PE,NFO-OPT,NFO
11913474,46537,MIDCPNIFTY24JUN10600CE,MIDCPNIFTY,0.0,2024-06-24,10600.0,0.05,75,CE,NFO-OPT,NFO
11913730,46538,MIDCPNIFTY24JUN10600PE,MIDCPNIFTY,0.0,2024-06-24,10600.0,0.05,75,PE,NFO-OPT,NFO
11908866,46519,MIDCPNIFTY24JUN10575CE,MIDCPNIFTY,0.0,2024-06-24,10575.0,0.05,75,CE,NFO-OPT,NFO
11912962,46535,MIDCPNIFTY24JUN10575PE,MIDCPNIFTY,0.0,2024-06-24,10575.0,0.05,75,PE,NFO-OPT,NFO
11905794,46507,MIDCPNIFTY24JUN10550CE,MIDCPNIFTY,0.0,2024-06-24,10550.0,0.05,75,CE,NFO-OPT,NFO
11908610,46518,MIDCPNIFTY24JUN10550PE,MIDCPNIFTY,0.0,2024-06-24,10550.0,0.05,75,PE,NFO-OPT,NFO
11905282,46505,MIDCPNIFTY24JUN10525CE,MIDCPNIFTY,0.0,2024-06-24,10525.0,0.05,75,CE,NFO-OPT,NFO
11905538,46506,MIDCPNIFTY24JUN10525PE,MIDCPNIFTY,0.0,2024-06-24,10525.0,0.05,75,PE,NFO-OPT,NFO
11902978,46496,MIDCPNIFTY24JUN10500CE,MIDCPNIFTY,0.0,2024-06-24,10500.0,0.05,75,CE,NFO-OPT,NFO
11905026,46504,MIDCPNIFTY24JUN10500PE,MIDCPNIFTY,0.0,2024-06-24,10500.0,0.05,75,PE,NFO-OPT,NFO
11902466,46494,MIDCPNIFTY24JUN10475CE,MIDCPNIFTY,0.0,2024-06-24,10475.0,0.05,75,CE,NFO-OPT,NFO
11902722,46495,MIDCPNIFTY24JUN10475PE,MIDCPNIFTY,0.0,2024-06-24,10475.0,0.05,75,PE,NFO-OPT,NFO
11901954,46492,MIDCPNIFTY24JUN10450CE,MIDCPNIFTY,0.0,2024-06-24,10450.0,0.05,75,CE,NFO-OPT,NFO
11902210,46493,MIDCPNIFTY24JUN10450PE,MIDCPNIFTY,0.0,2024-06-24,10450.0,0.05,75,PE,NFO-OPT,NFO
11896578,46471,MIDCPNIFTY24JUN10425CE,MIDCPNIFTY,0.0,2024-06-24,10425.0,0.05,75,CE,NFO-OPT,NFO
11901186,46489,MIDCPNIFTY24JUN10425PE,MIDCPNIFTY,0.0,2024-06-24,10425.0,0.05,75,PE,NFO-OPT,NFO
11896066,46469,MIDCPNIFTY24JUN10400CE,MIDCPNIFTY,0.0,2024-06-24,10400.0,0.05,75,CE,NFO-OPT,NFO
11896322,46470,MIDCPNIFTY24JUN10400PE,MIDCPNIFTY,0.0,2024-06-24,10400.0,0.05,75,PE,NFO-OPT,NFO
11895554,46467,MIDCPNIFTY24JUN10375CE,MIDCPNIFTY,0.0,2024-06-24,10375.0,0.05,75,CE,NFO-OPT,NFO
11895810,46468,MIDCPNIFTY24JUN10375PE,MIDCPNIFTY,0.0,2024-06-24,10375.0,0.05,75,PE,NFO-OPT,NFO
11895042,46465,MIDCPNIFTY24JUN10350CE,MIDCPNIFTY,0.0,2024-06-24,10350.0,0.05,75,CE,NFO-OPT,NFO
11895298,46466,MIDCPNIFTY24JUN10350PE,MIDCPNIFTY,0.0,2024-06-24,10350.0,0.05,75,PE,NFO-OPT,NFO
11894530,46463,MIDCPNIFTY24JUN10325CE,MIDCPNIFTY,0.0,2024-06-24,10325.0,0.05,75,CE,NFO-OPT,NFO
11894786,46464,MIDCPNIFTY24JUN10325PE,MIDCPNIFTY,0.0,2024-06-24,10325.0,0.05,75,PE,NFO-OPT,NFO
11894018,46461,MIDCPNIFTY24JUN10300CE,MIDCPNIFTY,0.0,2024-06-24,10300.0,0.05,75,CE,NFO-OPT,NFO
11894274,46462,MIDCPNIFTY24JUN10300PE,MIDCPNIFTY,0.0,2024-06-24,10300.0,0.05,75,PE,NFO-OPT,NFO
11893506,46459,MIDCPNIFTY24JUN10275CE,MIDCPNIFTY,0.0,2024-06-24,10275.0,0.05,75,CE,NFO-OPT,NFO
11893762,46460,MIDCPNIFTY24JUN10275PE,MIDCPNIFTY,0.0,2024-06-24,10275.0,0.05,75,PE,NFO-OPT,NFO
11892994,46457,MIDCPNIFTY24JUN10250CE,MIDCPNIFTY,0.0,2024-06-24,10250.0,0.05,75,CE,NFO-OPT,NFO
11893250,46458,MIDCPNIFTY24JUN10250PE,MIDCPNIFTY,0.0,2024-06-24,10250.0,0.05,75,PE,NFO-OPT,NFO
11891202,46450,MIDCPNIFTY24JUN10225CE,MIDCPNIFTY,0.0,2024-06-24,10225.0,0.05,75,CE,NFO-OPT,NFO
11892738,46456,MIDCPNIFTY24JUN10225PE,MIDCPNIFTY,0.0,2024-06-24,10225.0,0.05,75,PE,NFO-OPT,NFO
11890690,46448,MIDCPNIFTY24JUN10200CE,MIDCPNIFTY,0.0,2024-06-24,10200.0,0.05,75,CE,NFO-OPT,NFO
11890946,46449,MIDCPNIFTY24JUN10200PE,MIDCPNIFTY,0.0,2024-06-24,10200.0,0.05,75,PE,NFO-OPT,NFO
11888130,46438,MIDCPNIFTY24JUN10175CE,MIDCPNIFTY,0.0,2024-06-24,10175.0,0.05,75,CE,NFO-OPT,NFO
11888386,46439,MIDCPNIFTY24JUN10175PE,MIDCPNIFTY,0.0,2024-06-24,10175.0,0.05,75,PE,NFO-OPT,NFO
11886082,46430,MIDCPNIFTY24JUN10150CE,MIDCPNIFTY,0.0,2024-06-24,10150.0,0.05,75,CE,NFO-OPT,NFO
11886338,46431,MIDCPNIFTY24JUN10150PE,MIDCPNIFTY,0.0,2024-06-24,10150.0,0.05,75,PE,NFO-OPT,NFO
11882498,46416,MIDCPNIFTY24JUN10125CE,MIDCPNIFTY,0.0,2024-06-24,10125.0,0.05,75,CE,NFO-OPT,NFO
11885826,46429,MIDCPNIFTY24JUN10125PE,MIDCPNIFTY,0.0,2024-06-24,10125.0,0.05,75,PE,NFO-OPT,NFO
11880962,46410,MIDCPNIFTY24JUN10100CE,MIDCPNIFTY,0.0,2024-06-24,10100.0,0.05,75,CE,NFO-OPT,NFO
11882242,46415,MIDCPNIFTY24JUN10100PE,MIDCPNIFTY,0.0,2024-06-24,10100.0,0.05,75,PE,NFO-OPT,NFO
11880450,46408,MIDCPNIFTY24JUN10075CE,MIDCPNIFTY,0.0,2024-06-24,10075.0,0.05,75,CE,NFO-OPT,NFO
11880706,46409,MIDCPNIFTY24JUN10075PE,MIDCPNIFTY,0.0,2024-06-24,10075.0,0.05,75,PE,NFO-OPT,NFO
11879938,46406,MIDCPNIFTY24JUN10050CE,MIDCPNIFTY,0.0,2024-06-24,10050.0,0.05,75,CE,NFO-OPT,NFO
11880194,46407,MIDCPNIFTY24JUN10050PE,MIDCPNIFTY,0.0,2024-06-24,10050.0,0.05,75,PE,NFO-OPT,NFO
11876098,46391,MIDCPNIFTY24JUN10025CE,MIDCPNIFTY,0.0,2024-06-24,10025.0,0.05,75,CE,NFO-OPT,NFO
11879426,46404,MIDCPNIFTY24JUN10025PE,MIDCPNIFTY,0.0,2024-06-24,10025.0,0.05,75,PE,NFO-OPT,NFO
11875586,46389,MIDCPNIFTY24JUN10000CE,MIDCPNIFTY,0.0,2024-06-24,10000.0,0.05,75,CE,NFO-OPT,NFO
11875842,46390,MIDCPNIFTY24JUN10000PE,MIDCPNIFTY,0.0,2024-06-24,10000.0,0.05,75,PE,NFO-OPT,NFO
11875074,46387,MIDCPNIFTY24JUN9975CE,MIDCPNIFTY,0.0,2024-06-24,9975.0,0.05,75,CE,NFO-OPT,NFO
11875330,46388,MIDCPNIFTY24JUN9975PE,MIDCPNIFTY,0.0,2024-06-24,9975.0,0.05,75,PE,NFO-OPT,NFO
11874306,46384,MIDCPNIFTY24JUN9950CE,MIDCPNIFTY,0.0,2024-06-24,9950.0,0.05,75,CE,NFO-OPT,NFO
11874818,46386,MIDCPNIFTY24JUN9950PE,MIDCPNIFTY,0.0,2024-06-24,9950.0,0.05,75,PE,NFO-OPT,NFO
11871746,46374,MIDCPNIFTY24JUN9925CE,MIDCPNIFTY,0.0,2024-06-24,9925.0,0.05,75,CE,NFO-OPT,NFO
11874050,46383,MIDCPNIFTY24JUN9925PE,MIDCPNIFTY,0.0,2024-06-24,9925.0,0.05,75,PE,NFO-OPT,NFO
11870978,46371,MIDCPNIFTY24JUN9900CE,MIDCPNIFTY,0.0,2024-06-24,9900.0,0.05,75,CE,NFO-OPT,NFO
11871490,46373,MIDCPNIFTY24JUN9900PE,MIDCPNIFTY,0.0,2024-06-24,9900.0,0.05,75,PE,NFO-OPT,NFO
11870210,46368,MIDCPNIFTY24JUN9875CE,MIDCPNIFTY,0.0,2024-06-24,9875.0,0.05,75,CE,NFO-OPT,NFO
11870722,46370,MIDCPNIFTY24JUN9875PE,MIDCPNIFTY,0.0,2024-06-24,9875.0,0.05,75,PE,NFO-OPT,NFO
11869698,46366,MIDCPNIFTY24JUN9850CE,MIDCPNIFTY,0.0,2024-06-24,9850.0,0.05,75,CE,NFO-OPT,NFO
11869954,46367,MIDCPNIFTY24JUN9850PE,MIDCPNIFTY,0.0,2024-06-24,9850.0,0.05,75,PE,NFO-OPT,NFO
11869186,46364,MIDCPNIFTY24JUN9825CE,MIDCPNIFTY,0.0,2024-06-24,9825.0,0.05,75,CE,NFO-OPT,NFO
11869442,46365,MIDCPNIFTY24JUN9825PE,MIDCPNIFTY,0.0,2024-06-24,9825.0,0.05,75,PE,NFO-OPT,NFO
11868674,46362,MIDCPNIFTY24JUN9800CE,MIDCPNIFTY,0.0,2024-06-24,9800.0,0.05,75,CE,NFO-OPT,NFO
11868930,46363,MIDCPNIFTY24JUN9800PE,MIDCPNIFTY,0.0,2024-06-24,9800.0,0.05,75,PE,NFO-OPT,NFO
11868162,46360,MIDCPNIFTY24JUN9775CE,MIDCPNIFTY,0.0,2024-06-24,9775.0,0.05,75,CE,NFO-OPT,NFO
11868418,46361,MIDCPNIFTY24JUN9775PE,MIDCPNIFTY,0.0,2024-06-24,9775.0,0.05,75,PE,NFO-OPT,NFO
11867650,46358,MIDCPNIFTY24JUN9750CE,MIDCPNIFTY,0.0,2024-06-24,9750.0,0.05,75,CE,NFO-OPT,NFO
11867906,46359,MIDCPNIFTY24JUN9750PE,MIDCPNIFTY,0.0,2024-06-24,9750.0,0.05,75,PE,NFO-OPT,NFO
11867138,46356,MIDCPNIFTY24JUN9725CE,MIDCPNIFTY,0.0,2024-06-24,9725.0,0.05,75,CE,NFO-OPT,NFO
11867394,46357,MIDCPNIFTY24JUN9725PE,MIDCPNIFTY,0.0,2024-06-24,9725.0,0.05,75,PE,NFO-OPT,NFO
11866626,46354,MIDCPNIFTY24JUN9700CE,MIDCPNIFTY,0.0,2024-06-24,9700.0,0.05,75,CE,NFO-OPT,NFO
11866882,46355,MIDCPNIFTY24JUN9700PE,MIDCPNIFTY,0.0,2024-06-24,9700.0,0.05,75,PE,NFO-OPT,NFO
11866114,46352,MIDCPNIFTY24JUN9675CE,MIDCPNIFTY,0.0,2024-06-24,9675.0,0.05,75,CE,NFO-OPT,NFO
11866370,46353,MIDCPNIFTY24JUN9675PE,MIDCPNIFTY,0.0,2024-06-24,9675.0,0.05,75,PE,NFO-OPT,NFO
